Date,Experiment,Incubation,Housing,Core,Replicate,Analyte,Time,Depth,mV,mV.sd,mV.correct,N2O,N2O.shifted
30102020,Mangrove6,[NH4 + NO3],Control,1,1,N2O,2020-10-30 5:54,5.5,4.781036377,0.003,5.210253589,0.000781423,0.000697283
30102020,Mangrove6,[NH4 + NO3],Control,1,1,N2O,2020-10-30 5:55,6,4.748199463,0.004,5.178125543,0.000260285,0
30102020,Mangrove6,[NH4 + NO3],Control,1,1,N2O,2020-10-30 5:55,6.5,4.752105713,0.004582576,5.182658868,0.000333819,0
30102020,Mangrove6,[NH4 + NO3],Control,1,1,N2O,2020-10-30 5:56,7,4.720611572,0.004142463,5.151873595,-0.000165538,0
30102020,Mangrove6,[NH4 + NO3],Control,2,2,N2O,2020-10-30 6:06,-1,5.503692627,0.004664761,5.951613043,0.012806755,0.013400965
30102020,Mangrove6,[NH4 + NO3],Control,2,2,N2O,2020-10-30 6:06,-0.5,5.534576416,0.004386343,5.983178435,0.013318767,0.013912976
30102020,Mangrove6,[NH4 + NO3],Control,2,2,N2O,2020-10-30 6:07,0,5.566925049,0.004270831,6.016235936,0.013854981,0.01444919
30102020,Mangrove6,[NH4 + NO3],Control,2,2,N2O,2020-10-30 6:07,0.5,5.509094238,0.004853865,5.959086729,0.012927984,0.013522193
30102020,Mangrove6,[NH4 + NO3],Control,2,2,N2O,2020-10-30 6:07,1,5.370788574,0.004582576,5.821489933,0.010696074,0.011290284
30102020,Mangrove6,[NH4 + NO3],Control,2,2,N2O,2020-10-30 6:08,1.5,5.343231201,0.003666061,5.794614163,0.010260132,0.010854341
30102020,Mangrove6,[NH4 + NO3],Control,2,2,N2O,2020-10-30 6:08,2,5.214904785,0.001959592,5.666996615,0.008190092,0.008784302
30102020,Mangrove6,[NH4 + NO3],Control,2,2,N2O,2020-10-30 6:09,2.5,5.122497559,0.002712932,5.575270993,0.006702243,0.007296452
30102020,Mangrove6,[NH4 + NO3],Control,2,2,N2O,2020-10-30 6:09,3,4.977264404,0.004995998,5.430719441,0.004357523,0.004951732
30102020,Mangrove6,[NH4 + NO3],Control,2,2,N2O,2020-10-30 6:10,3.5,4.871276855,0.004582576,5.32544076,0.002649834,0.003244043
30102020,Mangrove6,[NH4 + NO3],Control,2,2,N2O,2020-10-30 6:10,4,4.819122314,0.002712932,5.273967823,0.001814909,0.002409119
30102020,Mangrove6,[NH4 + NO3],Control,2,2,N2O,2020-10-30 6:10,4.5,4.897766113,0.004582576,5.353293225,0.003101619,0.003695829
30102020,Mangrove6,[NH4 + NO3],Control,2,2,N2O,2020-10-30 6:11,5,4.816223145,0.003249615,5.272459125,0.001790437,0.002384647
30102020,Mangrove6,[NH4 + NO3],Control,2,2,N2O,2020-10-30 6:11,5.5,4.702606201,0.002374868,5.159551049,-4.10E-05,0.000553205
30102020,Mangrove6,[NH4 + NO3],Control,2,2,N2O,2020-10-30 6:12,6,4.664794922,0.002374868,5.122421374,-0.000643272,0
30102020,Mangrove6,[NH4 + NO3],Control,2,2,N2O,2020-10-30 6:12,6.5,4.670135498,0.002828427,5.128470817,-0.000545147,0
30102020,Mangrove6,[NH4 + NO3],Control,4,4,N2O,2020-10-30 6:25,-1,5.53894043,0.003666061,6.017642066,0.013877789,0.014671839
30102020,Mangrove6,[NH4 + NO3],Control,4,4,N2O,2020-10-30 6:25,-0.5,5.524200439,0.004489989,6.003583679,0.013649753,0.014443803
30102020,Mangrove6,[NH4 + NO3],Control,4,4,N2O,2020-10-30 6:25,0,5.618499756,0.002374868,6.098591864,0.015190848,0.015984898
30102020,Mangrove6,[NH4 + NO3],Control,4,4,N2O,2020-10-30 6:26,0.5,5.53314209,0.004386343,6.013915801,0.013817347,0.014611397
30102020,Mangrove6,[NH4 + NO3],Control,4,4,N2O,2020-10-30 6:26,1,5.50112915,0.004963869,5.982584465,0.013309132,0.014103182
30102020,Mangrove6,[NH4 + NO3],Control,4,4,N2O,2020-10-30 6:27,1.5,5.391052246,0.004737088,5.873216429,0.011535111,0.012329162
30102020,Mangrove6,[NH4 + NO3],Control,4,4,N2O,2020-10-30 6:27,2,5.349182129,0.003841875,5.832027915,0.010867007,0.011661057
30102020,Mangrove6,[NH4 + NO3],Control,4,4,N2O,2020-10-30 6:28,2.5,5.243865967,0.001959592,5.727420621,0.009170209,0.009964259
30102020,Mangrove6,[NH4 + NO3],Control,4,4,N2O,2020-10-30 6:28,3,5.228820801,0.001959592,5.71300253,0.008936338,0.009730388
30102020,Mangrove6,[NH4 + NO3],Control,4,4,N2O,2020-10-30 6:28,3.5,5.104400635,0.003,5.589291232,0.00692966,0.00772371
30102020,Mangrove6,[NH4 + NO3],Control,4,4,N2O,2020-10-30 6:29,4,4.909454346,0.004935585,5.395053811,0.003779003,0.004573053
30102020,Mangrove6,[NH4 + NO3],Control,4,4,N2O,2020-10-30 6:29,4.5,4.804718018,0.004,5.290999087,0.002091168,0.002885218
30102020,Mangrove6,[NH4 + NO3],Control,4,4,N2O,2020-10-30 6:30,5,4.724914551,0.0028,5.211904487,0.000808202,0.001602252
30102020,Mangrove6,[NH4 + NO3],Control,4,4,N2O,2020-10-30 6:30,5.5,4.66595459,0.002712932,5.15362613,-0.000137111,0.000656939
30102020,Mangrove6,[NH4 + NO3],Control,4,4,N2O,2020-10-30 6:31,6,4.623657227,0.004,5.112037635,-0.000811703,0
30102020,Mangrove6,[NH4 + NO3],Control,4,4,N2O,2020-10-30 6:31,6.5,4.632415771,0.002712932,5.121423254,-0.000659463,0
30102020,Mangrove6,[NH4 + NO3],Control,4,4,N2O,2020-10-30 6:31,7,4.615112305,0.002374868,5.104828656,-0.000928638,0
30102020,Mangrove6,[NH4 + NO3],Control,1,5,N2O,2020-10-30 6:33,-1,5.487121582,0.004898979,5.980000574,0.01326722,0.015059828
30102020,Mangrove6,[NH4 + NO3],Control,1,5,N2O,2020-10-30 6:34,-0.5,5.504760742,0.004983974,5.998266809,0.01356351,0.015356118
30102020,Mangrove6,[NH4 + NO3],Control,1,5,N2O,2020-10-30 6:34,0,5.441894531,0.0048,5.936109466,0.012555277,0.014347885
30102020,Mangrove6,[NH4 + NO3],Control,1,5,N2O,2020-10-30 6:34,0.5,5.374481201,0.004270831,5.86937774,0.011472845,0.013265453
30102020,Mangrove6,[NH4 + NO3],Control,1,5,N2O,2020-10-30 6:35,1,5.395111084,0.004582576,5.890661962,0.011818089,0.013610697
30102020,Mangrove6,[NH4 + NO3],Control,1,5,N2O,2020-10-30 6:35,1.5,5.200622559,0.003155947,5.696855041,0.008674415,0.010467023
30102020,Mangrove6,[NH4 + NO3],Control,1,5,N2O,2020-10-30 6:36,2,5.018218994,0.006,5.51513308,0.005726767,0.007519375
30102020,Mangrove6,[NH4 + NO3],Control,1,5,N2O,2020-10-30 6:36,2.5,4.929138184,0.005291502,5.426761137,0.004293316,0.006085924
30102020,Mangrove6,[NH4 + NO3],Control,1,5,N2O,2020-10-30 6:37,3,4.769470215,0.002712932,5.267774772,0.001714454,0.003507062
30102020,Mangrove6,[NH4 + NO3],Control,1,5,N2O,2020-10-30 6:37,3.5,4.735229492,0,5.234242917,0.001170546,0.002963154
30102020,Mangrove6,[NH4 + NO3],Control,1,5,N2O,2020-10-30 6:37,4,4.630950928,0.001959592,5.130645956,-0.000509864,0.001282744
30102020,Mangrove6,[NH4 + NO3],Control,1,5,N2O,2020-10-30 6:38,4.5,4.651245117,0.001959592,5.151621749,-0.000169623,0.001622985
30102020,Mangrove6,[NH4 + NO3],Control,1,5,N2O,2020-10-30 6:38,5,4.579772949,0.004386343,5.080858449,-0.00131745,0
30102020,Mangrove6,[NH4 + NO3],Control,1,5,N2O,2020-10-30 6:39,5.5,4.520477295,0.004582576,5.022271663,-0.002267766,0
30102020,Mangrove6,[NH4 + NO3],Control,2,6,N2O,2020-10-30 6:41,-1,5.454406738,0.005,5.959227426,0.012930266,0.011766772
30102020,Mangrove6,[NH4 + NO3],Control,2,6,N2O,2020-10-30 6:41,-0.5,5.440002441,0.004935585,5.945531997,0.012708117,0.011544624
30102020,Mangrove6,[NH4 + NO3],Control,2,6,N2O,2020-10-30 6:41,0,5.456512451,0.004963869,5.96272361,0.012986976,0.011823483
30102020,Mangrove6,[NH4 + NO3],Control,2,6,N2O,2020-10-30 6:42,0.5,5.397766113,0.004935585,5.904658876,0.012045128,0.010881635
30102020,Mangrove6,[NH4 + NO3],Control,2,6,N2O,2020-10-30 6:42,1,5.356903076,0.00346987,5.864504707,0.011393802,0.010230308
30102020,Mangrove6,[NH4 + NO3],Control,2,6,N2O,2020-10-30 6:43,1.5,5.34777832,0.004142463,5.856061554,0.011256848,0.010093355
30102020,Mangrove6,[NH4 + NO3],Control,2,6,N2O,2020-10-30 6:43,2,5.212036133,0.0014,5.721028235,0.00906652,0.007903027
30102020,Mangrove6,[NH4 + NO3],Control,2,6,N2O,2020-10-30 6:43,2.5,5.177398682,3.47E-18,5.687017859,0.00851485,0.007351356
30102020,Mangrove6,[NH4 + NO3],Control,2,6,N2O,2020-10-30 6:44,3,5.050354004,0.004142463,5.560600257,0.006464274,0.005300781
30102020,Mangrove6,[NH4 + NO3],Control,2,6,N2O,2020-10-30 6:44,3.5,5.019287109,0.0048,5.53024223,0.005971847,0.004808354
30102020,Mangrove6,[NH4 + NO3],Control,2,6,N2O,2020-10-30 6:45,4,4.894073486,0.004582576,5.405655682,0.003950972,0.002787479
30102020,Mangrove6,[NH4 + NO3],Control,2,6,N2O,2020-10-30 6:45,4.5,4.73526001,0.001959592,5.247551074,0.001386413,0
30102020,Mangrove6,[NH4 + NO3],Control,2,6,N2O,2020-10-30 6:46,5,4.703582764,0.001959592,5.216582695,0.000884085,0
30102020,Mangrove6,[NH4 + NO3],Control,2,6,N2O,2020-10-30 6:46,5.5,4.688476563,0.002828427,5.20210357,0.000649225,0
30102020,Mangrove6,[NH4 + NO3],Control,2,6,N2O,2020-10-30 6:46,6,4.73651123,0.002441311,5.250847105,0.001439876,0
30102020,Mangrove6,[NH4 + NO3],Control,2,6,N2O,2020-10-30 6:47,6.5,4.701751709,0.002374868,5.216769187,0.00088711,0
30102020,Mangrove6,[NH4 + NO3],Control,4,8,N2O,2020-10-30 7:03,-1,5.398498535,0.004386343,5.940562046,0.012627501,0.012777864
30102020,Mangrove6,[NH4 + NO3],Control,4,8,N2O,2020-10-30 7:04,-0.5,5.506378174,0.0048,6.049150553,0.014388877,0.01453924
30102020,Mangrove6,[NH4 + NO3],Control,4,8,N2O,2020-10-30 7:04,0,5.425720215,0.004983974,5.969174197,0.013091609,0.013241972
30102020,Mangrove6,[NH4 + NO3],Control,4,8,N2O,2020-10-30 7:05,0.5,5.416473389,0.004853865,5.960636239,0.012953118,0.013103481
30102020,Mangrove6,[NH4 + NO3],Control,4,8,N2O,2020-10-30 7:05,1,5.367797852,0.003666061,5.912642306,0.012174625,0.012324988
30102020,Mangrove6,[NH4 + NO3],Control,4,8,N2O,2020-10-30 7:05,1.5,5.313873291,0.002712932,5.859426612,0.011311432,0.011461795
30102020,Mangrove6,[NH4 + NO3],Control,4,8,N2O,2020-10-30 7:06,2,5.22857666,0.0014,5.774838849,0.009939363,0.010089726
30102020,Mangrove6,[NH4 + NO3],Control,4,8,N2O,2020-10-30 7:06,2.5,5.167724609,0.0014,5.714668402,0.008963359,0.009113722
30102020,Mangrove6,[NH4 + NO3],Control,4,8,N2O,2020-10-30 7:07,3,5.195281982,0.001959592,5.742880114,0.009420972,0.009571335
30102020,Mangrove6,[NH4 + NO3],Control,4,8,N2O,2020-10-30 7:07,3.5,5.040283203,0.004582576,5.588508411,0.006916962,0.007067325
30102020,Mangrove6,[NH4 + NO3],Control,4,8,N2O,2020-10-30 7:08,4,5.021362305,0.004270831,5.570269116,0.006621109,0.006771472
30102020,Mangrove6,[NH4 + NO3],Control,4,8,N2O,2020-10-30 7:08,4.5,4.842468262,0.004142463,5.392083941,0.00373083,0.003881193
30102020,Mangrove6,[NH4 + NO3],Control,4,8,N2O,2020-10-30 7:08,5,4.721984863,0.001959592,5.272282146,0.001787567,0.00193793
30102020,Mangrove6,[NH4 + NO3],Control,4,8,N2O,2020-10-30 7:09,5.5,4.603668213,0.003666061,5.154619835,-0.000120993,0
30102020,Mangrove6,[NH4 + NO3],Control,4,8,N2O,2020-10-30 7:09,6,4.599365234,0.003249615,5.15099846,-0.000179734,0
31102020,Mangrove7,[NO3],Treatment,1,1,N2O,2020-10-31 5:09,-1,5.253723145,0.0014,5.215016435,0.014497674,0.015048597
31102020,Mangrove7,[NO3],Treatment,1,1,N2O,2020-10-31 5:09,-0.5,5.32244873,0.001959592,5.284278385,0.015748205,0.016299128
31102020,Mangrove7,[NO3],Treatment,1,1,N2O,2020-10-31 5:09,0,5.398498535,0.001959592,5.360934517,0.017132239,0.017683162
31102020,Mangrove7,[NO3],Treatment,1,1,N2O,2020-10-31 5:10,0.5,5.375640869,0.002712932,5.338613217,0.016729225,0.017280149
31102020,Mangrove7,[NO3],Treatment,1,1,N2O,2020-10-31 5:10,1,5.344299316,0.002441311,5.30787799,0.016174298,0.016725222
31102020,Mangrove7,[NO3],Treatment,1,1,N2O,2020-10-31 5:11,1.5,5.323364258,0.003104835,5.287479298,0.015805998,0.016356921
31102020,Mangrove7,[NO3],Treatment,1,1,N2O,2020-10-31 5:11,2,5.495391846,0.004386343,5.460113212,0.01892292,0.019473843
31102020,Mangrove7,[NO3],Treatment,1,1,N2O,2020-10-31 5:11,2.5,5.925079346,0.004489989,5.890383718,0.026691496,0.027242419
31102020,Mangrove7,[NO3],Treatment,1,1,N2O,2020-10-31 5:12,3,6.030090332,0.004935585,5.996001031,0.028598427,0.02914935
31102020,Mangrove7,[NO3],Treatment,1,1,N2O,2020-10-31 5:12,3.5,6.019927979,0.005,5.986421684,0.028425471,0.028976394
31102020,Mangrove7,[NO3],Treatment,1,1,N2O,2020-10-31 5:13,4,5.904815674,0.004,5.871915706,0.026358054,0.026908978
31102020,Mangrove7,[NO3],Treatment,1,1,N2O,2020-10-31 5:13,4.5,5.595611572,0.004737088,5.56329461,0.02078587,0.021336794
31102020,Mangrove7,[NO3],Treatment,1,1,N2O,2020-10-31 5:14,5,5.261962891,0.001959592,5.230182295,0.014771495,0.015322418
31102020,Mangrove7,[NO3],Treatment,1,1,N2O,2020-10-31 5:14,5.5,4.735046387,0.004270831,4.703872117,0.005268913,0.005819837
31102020,Mangrove7,[NO3],Treatment,1,1,N2O,2020-10-31 5:14,6,4.489593506,0.003249615,4.459002242,0.000847763,0.001398687
31102020,Mangrove7,[NO3],Treatment,1,1,N2O,2020-10-31 5:15,6.5,4.408081055,0.002828427,4.378072797,-0.000613426,0
31102020,Mangrove7,[NO3],Treatment,1,1,N2O,2020-10-31 5:15,7,4.414398193,0,4.384996262,-0.000488422,0
31102020,Mangrove7,[NO3],Treatment,2,2,N2O,2020-10-31 5:17,-1,5.310241699,0.00344093,5.283894721,0.015741278,0.017075786
31102020,Mangrove7,[NO3],Treatment,2,2,N2O,2020-10-31 5:18,-0.5,5.399505615,0.003,5.373741643,0.017363473,0.018697981
31102020,Mangrove7,[NO3],Treatment,2,2,N2O,2020-10-31 5:18,0,5.343566895,0.001959592,5.318409249,0.016364441,0.017698949
31102020,Mangrove7,[NO3],Treatment,2,2,N2O,2020-10-31 5:19,0.5,5.314117432,0.00337046,5.289542793,0.015843254,0.017177762
31102020,Mangrove7,[NO3],Treatment,2,2,N2O,2020-10-31 5:19,1,5.316009521,6.94E-18,5.292041208,0.015888363,0.017222871
31102020,Mangrove7,[NO3],Treatment,2,2,N2O,2020-10-31 5:20,1.5,5.227020264,0.00346987,5.203658277,0.014292601,0.015627109
31102020,Mangrove7,[NO3],Treatment,2,2,N2O,2020-10-31 5:20,2,5.258789063,0.002712932,5.236010083,0.014876716,0.016211224
31102020,Mangrove7,[NO3],Treatment,2,2,N2O,2020-10-31 5:20,2.5,5.386688232,0.002712932,5.364515578,0.017196895,0.018531403
31102020,Mangrove7,[NO3],Treatment,2,2,N2O,2020-10-31 5:21,3,5.512817383,0.004737088,5.491227735,0.019484696,0.020819204
31102020,Mangrove7,[NO3],Treatment,2,2,N2O,2020-10-31 5:21,3.5,5.511993408,0.0048,5.491010087,0.019480766,0.020815274
31102020,Mangrove7,[NO3],Treatment,2,2,N2O,2020-10-31 5:22,4,5.313293457,0.002828427,5.292893142,0.015903745,0.017238253
31102020,Mangrove7,[NO3],Treatment,2,2,N2O,2020-10-31 5:22,4.5,4.766784668,0.003666061,4.746967359,0.006047002,0.00738151
31102020,Mangrove7,[NO3],Treatment,2,2,N2O,2020-10-31 5:23,5,4.631652832,0.004853865,4.61244185,0.003618131,0.004952639
31102020,Mangrove7,[NO3],Treatment,2,2,N2O,2020-10-31 5:23,5.5,4.453094482,0.002374868,4.434466506,0.000404768,0.001739276
31102020,Mangrove7,[NO3],Treatment,2,2,N2O,2020-10-31 5:23,6,4.444763184,0.00344093,4.426741535,0.000265293,0.001599801
31102020,Mangrove7,[NO3],Treatment,2,2,N2O,2020-10-31 5:24,6.5,4.368621826,0.001959592,4.351183183,-0.00109892,0
31102020,Mangrove7,[NO3],Treatment,2,2,N2O,2020-10-31 5:24,7,4.341918945,0.001959592,4.325086628,-0.001570096,0
31102020,Mangrove7,[NO3],Treatment,3,3,N2O,2020-10-31 5:27,-1,5.353637695,6.94E-18,5.340303416,0.016759742,0.017467967
31102020,Mangrove7,[NO3],Treatment,3,3,N2O,2020-10-31 5:27,-0.5,5.378051758,0.001959592,5.365253844,0.017210225,0.017918449
31102020,Mangrove7,[NO3],Treatment,3,3,N2O,2020-10-31 5:28,0,5.235321045,0.003,5.223129458,0.014644155,0.015352379
31102020,Mangrove7,[NO3],Treatment,3,3,N2O,2020-10-31 5:28,0.5,5.148406982,0.004963869,5.136821721,0.01308586,0.013794085
31102020,Mangrove7,[NO3],Treatment,3,3,N2O,2020-10-31 5:28,1,5.098693848,0.004995998,5.087691593,0.012198811,0.012907035
31102020,Mangrove7,[NO3],Treatment,3,3,N2O,2020-10-31 5:29,1.5,5.238525391,0.004476606,5.228129463,0.014734431,0.015442655
31102020,Mangrove7,[NO3],Treatment,3,3,N2O,2020-10-31 5:29,2,5.48449707,0.004142463,5.474684148,0.019185999,0.019894224
31102020,Mangrove7,[NO3],Treatment,3,3,N2O,2020-10-31 5:30,2.5,5.653167725,0.004142463,5.64396113,0.022242312,0.022950536
31102020,Mangrove7,[NO3],Treatment,3,3,N2O,2020-10-31 5:30,3,5.546447754,0.004935585,5.537824165,0.020325999,0.021034223
31102020,Mangrove7,[NO3],Treatment,3,3,N2O,2020-10-31 5:30,3.5,5.297149658,0.0014,5.289109075,0.015835423,0.016543648
31102020,Mangrove7,[NO3],Treatment,3,3,N2O,2020-10-31 5:31,4,4.899810791,0.001959592,4.892376535,0.008672379,0.009380603
31102020,Mangrove7,[NO3],Treatment,3,3,N2O,2020-10-31 5:31,4.5,4.575592041,0.004715931,4.56869415,0.002828262,0.003536486
31102020,Mangrove7,[NO3],Treatment,3,3,N2O,2020-10-31 5:32,5,4.468383789,0.002828427,4.462092225,0.000903553,0.001611778
31102020,Mangrove7,[NO3],Treatment,3,3,N2O,2020-10-31 5:32,5.5,4.382537842,0.001959592,4.376852604,-0.000635456,0
31102020,Mangrove7,[NO3],Treatment,3,3,N2O,2020-10-31 5:33,6,4.37387085,0.003,4.368791939,-0.000780992,0
31102020,Mangrove7,[NO3],Treatment,4,4,N2O,2020-10-31 5:39,-1,5.384216309,0.002712932,5.388115694,0.017622998,0.016598159
31102020,Mangrove7,[NO3],Treatment,4,4,N2O,2020-10-31 5:39,-0.5,5.330566406,0.002441311,5.335072117,0.016665291,0.015640452
31102020,Mangrove7,[NO3],Treatment,4,4,N2O,2020-10-31 5:40,0,5.380065918,0.001959592,5.385154635,0.017569535,0.016544697
31102020,Mangrove7,[NO3],Treatment,4,4,N2O,2020-10-31 5:40,0.5,5.272674561,0.00344093,5.278369605,0.015641521,0.014616683
31102020,Mangrove7,[NO3],Treatment,4,4,N2O,2020-10-31 5:41,1,5.213623047,0.003841875,5.219924417,0.014586288,0.013561449
31102020,Mangrove7,[NO3],Treatment,4,4,N2O,2020-10-31 5:41,1.5,5.176025391,0.004,5.182909768,0.013917984,0.012893146
31102020,Mangrove7,[NO3],Treatment,4,4,N2O,2020-10-31 5:42,2,5.181762695,0.004,5.189230078,0.014032098,0.01300726
31102020,Mangrove7,[NO3],Treatment,4,4,N2O,2020-10-31 5:42,2.5,5.249603271,0.003249615,5.25767698,0.015267914,0.014243075
31102020,Mangrove7,[NO3],Treatment,4,4,N2O,2020-10-31 5:42,3,5.529876709,0.0048,5.538533424,0.020338804,0.019313966
31102020,Mangrove7,[NO3],Treatment,4,4,N2O,2020-10-31 5:43,3.5,5.57913208,0.004935585,5.588395122,0.021239062,0.020214224
31102020,Mangrove7,[NO3],Treatment,4,4,N2O,2020-10-31 5:43,4,5.496520996,0.004664761,5.506367044,0.019758037,0.018733199
31102020,Mangrove7,[NO3],Treatment,4,4,N2O,2020-10-31 5:44,4.5,5.105010986,0.004935585,5.115463361,0.012700233,0.011675395
31102020,Mangrove7,[NO3],Treatment,4,4,N2O,2020-10-31 5:44,5,4.774932861,0.00346987,4.785921601,0.006750324,0.005725486
31102020,Mangrove7,[NO3],Treatment,4,4,N2O,2020-10-31 5:44,5.5,4.587432861,0.004737088,4.598957967,0.003374678,0.002349839
31102020,Mangrove7,[NO3],Treatment,4,4,N2O,2020-10-31 5:45,6,4.492706299,0.00346987,4.504837732,0.001675328,0.000650489
31102020,Mangrove7,[NO3],Treatment,4,4,N2O,2020-10-31 5:45,6.5,4.420043945,0.00397995,4.432781704,0.000374349,0
31102020,Mangrove7,[NO3],Treatment,1,5,N2O,2020-10-31 5:49,-1,5.306945801,0.001959592,5.324790695,0.016479658,0.015187945
31102020,Mangrove7,[NO3],Treatment,1,5,N2O,2020-10-31 5:49,-0.5,5.303466797,0.003693237,5.321894697,0.016427371,0.015135658
31102020,Mangrove7,[NO3],Treatment,1,5,N2O,2020-10-31 5:50,0,5.252410889,0.002374868,5.271421795,0.015516078,0.014224364
31102020,Mangrove7,[NO3],Treatment,1,5,N2O,2020-10-31 5:50,0.5,5.204925537,0.004,5.224496129,0.01466883,0.013377117
31102020,Mangrove7,[NO3],Treatment,1,5,N2O,2020-10-31 5:51,1,5.152618408,0.004898979,5.172772006,0.013734946,0.012443233
31102020,Mangrove7,[NO3],Treatment,1,5,N2O,2020-10-31 5:51,1.5,5.111083984,0.004963869,5.131843909,0.012995985,0.011704272
31102020,Mangrove7,[NO3],Treatment,1,5,N2O,2020-10-31 5:51,2,5.348510742,0.002374868,5.369853673,0.017293275,0.016001562
31102020,Mangrove7,[NO3],Treatment,1,5,N2O,2020-10-31 5:52,2.5,5.766296387,0.002374868,5.788245644,0.024847383,0.02355567
31102020,Mangrove7,[NO3],Treatment,1,5,N2O,2020-10-31 5:52,3,5.989318848,0.004935585,6.011851112,0.028884601,0.027592888
31102020,Mangrove7,[NO3],Treatment,1,5,N2O,2020-10-31 5:53,3.5,5.999084473,0.004898979,6.022223063,0.029071868,0.027780155
31102020,Mangrove7,[NO3],Treatment,1,5,N2O,2020-10-31 5:53,4,5.966705322,0.0048,5.990426918,0.028497786,0.027206072
31102020,Mangrove7,[NO3],Treatment,1,5,N2O,2020-10-31 5:54,4.5,5.797180176,0.0014,5.821484779,0.025447519,0.024155805
31102020,Mangrove7,[NO3],Treatment,1,5,N2O,2020-10-31 5:54,5,5.549133301,0.005,5.57404423,0.020979955,0.019688242
31102020,Mangrove7,[NO3],Treatment,1,5,N2O,2020-10-31 5:54,5.5,4.999450684,0.003666061,5.024944619,0.011065908,0.009774195
31102020,Mangrove7,[NO3],Treatment,1,5,N2O,2020-10-31 5:55,6,4.515319824,0.002712932,4.541420086,0.002335826,0.001044112
31102020,Mangrove7,[NO3],Treatment,1,5,N2O,2020-10-31 5:55,6.5,4.399078369,0,4.425761637,0.000247601,0
31102020,Mangrove7,[NO3],Treatment,2,6,N2O,2020-10-31 5:58,-1,5.26965332,0.002374868,5.300744115,0.016045495,0.01619243
31102020,Mangrove7,[NO3],Treatment,2,6,N2O,2020-10-31 5:59,-0.5,5.24301147,0.002712932,5.274708592,0.015575421,0.015722356
31102020,Mangrove7,[NO3],Treatment,2,6,N2O,2020-10-31 5:59,0,5.25997925,0.003666061,5.292259378,0.015892302,0.016039237
31102020,Mangrove7,[NO3],Treatment,2,6,N2O,2020-10-31 6:00,0.5,5.30007935,0.002828427,5.332965804,0.016627261,0.016774195
31102020,Mangrove7,[NO3],Treatment,2,6,N2O,2020-10-31 6:00,1,5.17947388,0.003841875,5.21294334,0.014460244,0.014607178
31102020,Mangrove7,[NO3],Treatment,2,6,N2O,2020-10-31 6:01,1.5,5.1723938,0.004715931,5.206469587,0.014343359,0.014490294
31102020,Mangrove7,[NO3],Treatment,2,6,N2O,2020-10-31 6:01,2,5.13137817,0.004935585,5.166036963,0.013613344,0.013760279
31102020,Mangrove7,[NO3],Treatment,2,6,N2O,2020-10-31 6:01,2.5,5.42895508,0.003841875,5.464173559,0.01899623,0.019143164
31102020,Mangrove7,[NO3],Treatment,2,6,N2O,2020-10-31 6:02,3,5.55288696,0.004995998,5.588688445,0.021244358,0.021391293
31102020,Mangrove7,[NO3],Treatment,2,6,N2O,2020-10-31 6:02,3.5,5.31173706,6.94E-18,5.348121552,0.016900899,0.017047834
31102020,Mangrove7,[NO3],Treatment,2,6,N2O,2020-10-31 6:03,4,4.92755127,0.0044,4.964542088,0.009975335,0.010122269
31102020,Mangrove7,[NO3],Treatment,2,6,N2O,2020-10-31 6:03,4.5,4.66226196,0.004935585,4.699835784,0.005196037,0.005342971
31102020,Mangrove7,[NO3],Treatment,2,6,N2O,2020-10-31 6:04,5,4.47677612,0.003,4.514956271,0.001858019,0.002004953
31102020,Mangrove7,[NO3],Treatment,2,6,N2O,2020-10-31 6:04,5.5,4.39395142,0,4.432714577,0.000373137,0.000520071
31102020,Mangrove7,[NO3],Treatment,2,6,N2O,2020-10-31 6:04,6,4.38366699,0.002828427,4.423036473,0.000198398,0
31102020,Mangrove7,[NO3],Treatment,2,6,N2O,2020-10-31 6:05,6.5,4.37020874,0.002712932,4.41016123,-3.41E-05,0
31102020,Mangrove7,[NO3],Treatment,2,6,N2O,2020-10-31 6:05,7,4.418396,0.002374868,4.458954816,0.000846907,0.000993842
31102020,Mangrove7,[NO3],Treatment,2,6,N2O,2020-10-31 6:06,7.5,4.30776978,0.003736308,4.348864962,-0.001140776,0
31102020,Mangrove7,[NO3],Treatment,3,7,N2O,2020-10-31 6:08,-1,5.242095947,0.002374868,5.286525925,0.015788784,0.016514727
31102020,Mangrove7,[NO3],Treatment,3,7,N2O,2020-10-31 6:08,-0.5,5.298431396,0.002441311,5.343421059,0.016816032,0.017541974
31102020,Mangrove7,[NO3],Treatment,3,7,N2O,2020-10-31 6:09,0,5.323638916,0.003736308,5.369164945,0.01728084,0.018006783
31102020,Mangrove7,[NO3],Treatment,3,7,N2O,2020-10-31 6:09,0.5,5.270141602,0.003249615,5.316273958,0.016325888,0.017051831
31102020,Mangrove7,[NO3],Treatment,3,7,N2O,2020-10-31 6:10,1,5.1953125,0.003841875,5.242027862,0.014985367,0.01571131
31102020,Mangrove7,[NO3],Treatment,3,7,N2O,2020-10-31 6:10,1.5,5.191314697,0.004142463,5.238566425,0.014922871,0.015648814
31102020,Mangrove7,[NO3],Treatment,3,7,N2O,2020-10-31 6:10,2,5.071624756,0.0048,5.11948281,0.012772805,0.013498747
31102020,Mangrove7,[NO3],Treatment,3,7,N2O,2020-10-31 6:11,2.5,5.090820313,0.004995998,5.139261373,0.013129908,0.013855851
